所有频道,#genre#
杭锦旗综合,http://[2409:8087:1050:301:2026::17]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226297/index.m3u8?fmt=ts2hls#http://[2409:8087:1050:301:2026::17]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226297/index.m3u8?fmt=ts2hls
和林格尔(垫播),http://[2409:8087:1050:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225800/index.m3u8?fmt=ts2hls
呼和浩特都市生活,http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8?fmt=ts2hls
呼和浩特新闻综合,http://[2409:8087:1050:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225814/index.m3u8?fmt=ts2hls
呼和浩特影视娱乐,http://[2409:8087:1030:201:2022::27]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225815/index.m3u8?fmt=ts2hls
呼伦贝尔生活咨询,http://[2409:8087:1050:301:2026::17]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225935/index.m3u8?fmt=ts2hls
呼伦贝尔文化旅游,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225934/index.m3u8?fmt=ts2hls
呼伦贝尔新闻综合,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225933/index.m3u8?fmt=ts2hls
化德,http://[2409:8087:1050:301:2026::17]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225870/index.m3u8?fmt=ts2hls
喀喇沁,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226299/index.m3u8?fmt=ts2hls
开封文化旅游,http://[2409:8087:4402:20:1:1216:401:13]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226396/index.m3u8
开封新闻综合,http://[2409:8087:4402:20:1:1216:401:39]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226689/index.m3u8
科右前旗,http://[2409:8087:1030:201:2022::23]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225807/index.m3u8?fmt=ts2hls
科右中旗,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225881/index.m3u8?fmt=ts2hls
凉城,http://[2409:8087:1070:301:2026::17]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225928/index.m3u8?fmt=ts2hls
满洲里,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225826/index.m3u8?fmt=ts2hls
内蒙古经济生活,http://[2409:8087:1070:301:2028::16]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225879/index.m3u8?fmt=ts2hls#http://[2409:8087:1070:301:2026::1f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?fmt=ts2hls
内蒙古蒙语文化,http://[2409:8087:1070:301:2028::16]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225876/index.m3u8?fmt=ts2hls
内蒙古农牧,http://[2409:8087:1070:301:2028::1e]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225878/index.m3u8?fmt=ts2hls#http://[2409:8087:1070:301:2026::1f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225772/index.m3u8?fmt=ts2hls
内蒙古少儿,http://[2409:8087:1070:301:2028::1f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225874/index.m3u8?fmt=ts2hls#http://[2409:8087:1020:301:2026::1f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225771/index.m3u8?fmt=ts2hls
内蒙古文体娱乐,http://[2409:8087:1070:301:2026::25]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225877/index.m3u8?fmt=ts2hls#http://[2409:8087:1030:201:2022::2a]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225770/index.m3u8?fmt=ts2hls
内蒙古新闻综合,http://[2409:8087:1070:301:2028::16]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225875/index.m3u8?fmt=ts2hls#http://[2409:8087:1070:301:2026::1f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225768/index.m3u8?fmt=ts2hls
清水河(垫播),http://[2409:8087:1050:301:2026::17]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225872/index.m3u8?fmt=ts2hls
苏右旗,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225839/index.m3u8?fmt=ts2hls
苏左,http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225797/index.m3u8?fmt=ts2hls
太仆寺旗(垫播),http://[2409:8087:1030:201:2022::27]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225786/index.m3u8?fmt=ts2hls
通辽城市服务,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225823/index.m3u8?fmt=ts2hls
通辽蒙语,http://[2409:8087:1050:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225824/index.m3u8?fmt=ts2hls
通辽新闻综合,http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225825/index.m3u8?fmt=ts2hls
突泉,http://[2409:8087:1030:201:2022::27]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225798/index.m3u8?fmt=ts2hls
土左旗,http://[2409:8087:1050:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225809/index.m3u8?fmt=ts2hls
托克托,http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225791/index.m3u8?fmt=ts2hls
乌海都市生活,http://[2409:8087:1030:201:2022::24]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225811/index.m3u8?fmt=ts2hls
乌海新闻综合,http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225810/index.m3u8?fmt=ts2hls
乌后旗,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225882/index.m3u8?fmt=ts2hls
乌拉特中旗,http://[2409:8087:1030:201:2022::2a]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8?fmt=ts2hls
乌兰察布经济生活,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225820/index.m3u8?fmt=ts2hls
乌兰察布生活频道,http://[2409:8087:1030:201:2022::2b]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225821/index.m3u8?fmt=ts2hls
乌兰察布新闻综合,http://[2409:8087:1050:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225822/index.m3u8?fmt=ts2hls
乌前旗,http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8?fmt=ts2hls
五原,http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225795/index.m3u8?fmt=ts2hls
武川(垫播),http://[2409:8087:1030:201:2022::27]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225794/index.m3u8?fmt=ts2hls
锡盟1,http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225790/index.m3u8?fmt=ts2hls#http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8?fmt=ts2hls
锡盟2,http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225789/index.m3u8?fmt=ts2hls
兴安盟文化旅游,http://[2409:8087:1050:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225817/index.m3u8?fmt=ts2hls
兴安盟新闻综合,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225816/index.m3u8?fmt=ts2hls
兴和,http://[2409:8087:1030:201:2022::25]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225805/index.m3u8?fmt=ts2hls
伊金霍洛旗广播电视台综合频道,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225868/index.m3u8?fmt=ts2hls#http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225868/index.m3u8?fmt=ts2hls
扎赉特无线,http://[2409:8087:1050:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225803/index.m3u8?fmt=ts2hls
扎兰屯,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225927/index.m3u8?fmt=ts2hls
正镶白旗,http://[2409:8087:1030:201:2022::27]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225784/index.m3u8?fmt=ts2hls
准格尔综合,http://[2409:8087:1030:201:2022::27]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225808/index.m3u8?fmt=ts2hls
卓资,http://[2409:8087:1070:301:2026::12]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225929/index.m3u8?fmt=ts2hls
百色综合,http://[2409:8087:5c00:10:5::154]/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225877/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225877/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225900/index.m3u8
北海经济科教,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225882/index.m3u8
北海新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225879/index.m3u8
崇左综合,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225967/index.m3u8
防城港公共,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225927/index.m3u8
防城港新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225883/index.m3u8
河池教育,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225844/index.m3u8
河池新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225890/index.m3u8
贺州综合,http://[2409:8087:5c00:10:5::80]/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225847/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225847/index.m3u8
来宾综合,http://[2409:8087:5c00:10:5::80]/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225903/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225903/index.m3u8
柳州公共,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225841/index.m3u8
柳州科教,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225887/index.m3u8
柳州新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225831/index.m3u8
南丹县广播电视台,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225981/index.m3u8
南宁影视娱乐,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225870/index.m3u8
梧州公共频道,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225930/index.m3u8
梧州教育生活,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225933/index.m3u8
梧州新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225992/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225989/index.m3u8
玉林公共,http://[2409:8087:5c00:10:5::80]/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225835/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225835/index.m3u8
玉林新闻综合,http://[2409:8087:5c00:10:5::80]/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225838/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225838/index.m3u8
宝鸡1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226383/index.m3u8
宝鸡2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226384/index.m3u8
城固,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226920/index.m3u8
佛坪电视台,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226454/index.m3u8
留坝,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226000/index.m3u8
勉县综合,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226952/index.m3u8
宁强1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226390/index.m3u8
宁强2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226389/index.m3u8
千阳,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226945/index.m3u8
江西经济生活,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226206/index.m3u8?fmt=ts2hls
江西少儿,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226194/index.m3u8?fmt=ts2hls
江西新闻,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225615/index.m3u8?fmt=ts2hls
南昌都市,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226226/index.m3u8
南昌公共,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226231/index.m3u8
南昌新闻综合,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226223/index.m3u8
南昌资讯,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226228/index.m3u8
齐鲁频道,http://39.136.48.2:8089/ucdn.sd.chinamobile.com/00/SNM/CHANNEL00000313/index.m3u8#http://39.136.48.2:8089/ucdn.sd.chinamobile.com/00/SNM/CHANNEL00000052/index.m3u8
山东少儿,http://39.136.48.2:8089/ucdn.sd.chinamobile.com/00/SNM/CHANNEL00000340/index.m3u8
山东生活,http://39.136.48.2:8089/ucdn.sd.chinamobile.com/00/SNM/CHANNEL00000336/index.m3u8
宝丰,http://[2409:8087:4402:20:1:1216:401:2b]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227081/index.m3u8
巩义一套,http://[2409:8087:4402:20:1:1216:401:16]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226499/index.m3u8
河南IPTV导视,http://[2409:8087:4402:20:1:1216:401:14]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226464/index.m3u8
河南都市,http://[2409:8087:4402:20:1:1216:401:41]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226649/index.m3u8
河南法治,http://[2409:8087:4402:20:1:1216:401:3d]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226724/index.m3u8
河南公共,http://[2409:8087:4402:20:1:1216:401:29]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226566/index.m3u8
河南功夫,http://[2409:8087:4402:20:1:1216:401:3f]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226692/index.m3u8
河南国际,http://[2409:8087:4402:20:1:1216:401:3d]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226588/index.m3u8
河南睛彩中原,http://[2409:8087:4402:20:1:1216:401:17]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226589/index.m3u8
河南民生,http://[2409:8087:4400:20:1:a0f:12:30]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226685/index.m3u8
河南文博,http://[2409:8087:4400:20:1:a0f:12:c]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226447/index.m3u8
河南戏曲,http://[2409:8087:4402:20:1:1216:401:33]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226561/index.m3u8
河南乡村,http://[2409:8087:4402:20:1:1216:401:38]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226443/index.m3u8
河南新闻,http://[2409:8087:4402:20:1:1216:401:3c]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226544/index.m3u8
河南移动戏曲,http://[2409:8087:4402:20:1:1216:401:14]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226436/index.m3u8
焦作公共,http://[2409:8087:4402:20:1:1216:401:29]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
洛阳科教,http://[2409:8087:4402:20:1:1216:401:2a]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226554/index.m3u8
洛阳文旅,http://[2409:8087:4402:20:1:1216:401:29]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
洛阳新闻综合,http://[2409:8087:4402:20:1:1216:401:3b]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226542/index.m3u8
孟津综合,http://[2409:8087:4402:20:1:1216:401:2e]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226869/index.m3u8
渑池新闻综合,http://[2409:8087:4402:20:1:1216:401:30]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226619/index.m3u8
南阳公共,http://[2409:8087:4402:20:1:1216:401:13]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226373/index.m3u8
南阳新闻综合,http://[2409:8087:4402:20:1:1216:401:39]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226671/index.m3u8
淇县电视台,http://[2409:8087:4402:20:1:1216:401:35]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227061/index.m3u8
卫辉电视台,http://[2409:8087:4402:20:1:1216:401:11]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226538/index.m3u8
新蔡,http://[2409:8087:4400:20:1:a0f:12:30]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226691/index.m3u8
新密新闻频道,http://[2409:8087:4402:20:1:1216:401:16]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226488/index.m3u8
新郑综合,http://[2409:8087:4402:20:1:1216:401:38]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226577/index.m3u8
信阳公共,http://[2409:8087:4402:20:1:1216:401:2f]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226658/index.m3u8
信阳教育,http://[2409:8087:4402:20:1:1216:401:17]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226518/index.m3u8
延安新闻综合,http://[2409:8087:4402:20:1:1216:401:30]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226646/index.m3u8
宜阳综合,http://[2409:8087:4402:20:1:1216:401:35]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227059/index.m3u8
义马电视台,http://[2409:8087:4402:20:1:1216:401:2c]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227079/index.m3u8
永城新闻,http://[2409:8087:4402:20:1:1216:401:35]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227057/index.m3u8
禹州综合,http://[2409:8087:4402:20:1:1216:401:2f]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226615/index.m3u8
原阳电视台,http://[2409:8087:4402:20:1:1216:401:29]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227069/index.m3u8
郑州商都,http://[2409:8087:4402:20:1:1216:401:2f]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226650/index.m3u8
郑州文体旅游,http://[2409:8087:4402:20:1:1216:401:44]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226627/index.m3u8
郑州新闻综合,http://[2409:8087:4402:20:1:1216:401:38]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226618/index.m3u8
IPTV1,http://[2409:8087:1020:301:2026::17]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225709/index.m3u8?fmt=ts2hls
IPTV2,http://[2409:8087:1020:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225753/index.m3u8?fmt=ts2hls
IPTV3,http://[2409:8087:1020:301:2026::2c]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225699/index.m3u8?fmt=ts2hls#http://[2409:8087:1020:301:2026::1a]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225681/index.m3u8?fmt=ts2hls
IPTV5,http://[2409:8087:1020:301:2026::1f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225762/index.m3u8?fmt=ts2hls#http://[2409:8087:1050:301:2026::12]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225764/index.m3u8?fmt=ts2hls#http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225782/index.m3u8?fmt=ts2hls
IPTV6,http://[2409:8087:1020:301:2026::2e]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225682/index.m3u8?fmt=ts2hls
IPTV10,http://[2409:8087:1020:301:2026::28]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225701/index.m3u8?fmt=ts2hls#http://[2409:8087:1050:301:2026::12]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225722/index.m3u8?fmt=ts2hls#http://[2409:8087:1020:301:2026::29]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225723/index.m3u8?fmt=ts2hls#http://[2409:8087:1020:301:2026::2a]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225711/index.m3u8?fmt=ts2hls
IPTV12,http://[2409:8087:1020:301:2026::2a]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225700/index.m3u8?fmt=ts2hls
IPTV14,http://[2409:8087:1020:301:2026::1f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225712/index.m3u8?fmt=ts2hls#http://[2409:8087:1020:301:2026::2e]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225717/index.m3u8?fmt=ts2hls#http://[2409:8087:1020:301:2026::23]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225719/index.m3u8?fmt=ts2hls
IPTV15,http://[2409:8087:1020:301:2026::22]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225706/index.m3u8?fmt=ts2hls
IPTV足球,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226619/10000100000000060000000001377018_0.smil
潮妈辣婆,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225709/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225708/index.m3u8
谍战剧场,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226748/10000100000000060000000006519792_0.smil
东北热剧,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226202/index.m3u8
古装剧场,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225706/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225678/index.m3u8
嗨看暑假,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226049/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226210/index.m3u8
金牌综艺,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225755/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225711/index.m3u8
精品大剧,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225737/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225714/index.m3u8
精品纪录,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225681/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225710/index.m3u8
精品体育,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225724/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225709/index.m3u8
军旅剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225669/index.m3u8
军事评论,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225749/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225757/index.m3u8
农业致富,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225687/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225670/index.m3u8
体育赛事,http://[2409:8087:4402:20:1:1216:401:2e]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226567/index.m3u8
武搏世界,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225758/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225656/index.m3u8
炫舞未来,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225973/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225707/index.m3u8
中国功夫,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225690/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225660/index.m3u8
综艺轮播,http://[2409:8087:1020:301:2026::2c]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225684/index.m3u8?fmt=ts2hls
爱情喜剧,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225698/index.m3u8
爱生活,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226598/10000100000000060000000000554121_0.smil
超级电视剧,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225625/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225765/index.m3u8
超级电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225623/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225766/index.m3u8
超级体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225622/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225648/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225767/index.m3u8
超级综艺,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225620/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225768/index.m3u8
电视剧,http://[2409:8087:1020:301:2026::2d]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225720/index.m3u8?fmt=ts2hls
电影,http://[2409:8087:1020:301:2026::2d]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225708/index.m3u8?fmt=ts2hls#http://[2409:8087:1020:301:2026::2c]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225683/index.m3u8?fmt=ts2hls
怀旧电影,rtsp://221.203.83.35:554/PLTV/460033/224/0/3221225938/000000000ac9.smil
家庭剧场,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225743/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225713/index.m3u8
江西轮播1,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225712/index.m3u8
江西轮播2,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225716/index.m3u8
