电视直播,#genre#
CCTV-4美洲,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226776/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227032/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226300/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226269/1/index.m3u8?fmt=ts2hls
CCTV-4欧洲,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227093/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226731/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226268/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226266/1/index.m3u8?fmt=ts2hls
CGTN-纪录,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226770/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227154/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226166/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226271/1/index.m3u8?fmt=ts2hls#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225645/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225707/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225813/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226238/1/index.m3u8?fmt=ts2hls
CGTN-阿拉伯语,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227151/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226729/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226281/1/index.m3u8?fmt=ts2hls#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227224/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225822/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226257/1/index.m3u8?fmt=ts2hls
CGTN-俄罗斯语,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227096/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226772/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226278/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226169/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225825/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227103/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226242/1/index.m3u8?fmt=ts2hls
CGTN-法语,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227148/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226727/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226265/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225878/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227220/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226270/1/index.m3u8?fmt=ts2hls
CGTN-西班牙语,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226774/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227035/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226284/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225875/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227238/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226232/1/index.m3u8?fmt=ts2hls
哒啵电竞,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227252/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226951/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226265/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225880/index.m3u8
哒啵赛事,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225653/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226676/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226680/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225749/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226954/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225760/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225750/index.m3u8
江西陶瓷,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227234/index.m3u8?servicetype=1&IASHttpSessionId=OTT
中国交通,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226286/1/index.m3u8?fmt=ts2hls
中国天气,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227210/index.m3u8?servicetype=1&IASHttpSessionId=OTT
城固,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226920/index.m3u8
佛坪电视台,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226454/index.m3u8
勉县综合,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226952/index.m3u8
千阳,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226945/index.m3u8
安顺公共频道,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226276/1/index.m3u8?fmt=ts2hls
安顺新闻综合,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226241/1/index.m3u8?fmt=ts2hls
雷山综合,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226130/1/index.m3u8?fmt=ts2hls
黔东南州,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226033/1/index.m3u8?fmt=ts2hls
思南,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226299/1/index.m3u8?fmt=ts2hls
瓮安,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226174/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226294/1/index.m3u8?fmt=ts2hls
第一财经,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226966/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226987/index.m3u8?servicetype=1&IASHttpSessionId=OTT
东方财经,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227307/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226894/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227087/index.m3u8?servicetype=1&IASHttpSessionId=OTT
法治天地,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226199/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226209/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226315/1/index.m3u8?fmt=ts2hls#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227176/index.m3u8?servicetype=1&IASHttpSessionId=OTT
欢笑剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226582/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226210/1/index.m3u8?fmt=ts2hls#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227145/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226211/1/index.m3u8?fmt=ts2hls
极速汽车,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227186/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226249/1/index.m3u8?fmt=ts2hls#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226583/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226234/1/index.m3u8?fmt=ts2hls#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226574/index.m3u8
纪实人文,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225655/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225946/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226037/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227213/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226016/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226230/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225654/index.m3u8
金色学堂,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227208/index.m3u8?servicetype=1&IASHttpSessionId=OTT
乐游,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226214/1/index.m3u8?fmt=ts2hls#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227083/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226580/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226221/1/index.m3u8?fmt=ts2hls
生活时尚,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226195/1/index.m3u8?fmt=ts2hls#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227091/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226207/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226222/1/index.m3u8?fmt=ts2hls
游戏风云,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226803/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227075/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226579/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226193/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226252/1/index.m3u8?fmt=ts2hls
百色综合,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225900/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225877/index.m3u8
北海经济科教,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225882/index.m3u8
北海新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225879/index.m3u8
崇左综合,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225967/index.m3u8
防城港公共,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225927/index.m3u8
防城港新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225883/index.m3u8
河池教育,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225844/index.m3u8
河池新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225890/index.m3u8
贺州综合,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225847/index.m3u8
来宾综合,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225903/index.m3u8
柳州新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225831/index.m3u8
梧州公共频道,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225930/index.m3u8
梧州教育生活,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225933/index.m3u8
梧州新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225989/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225992/index.m3u8
玉林公共,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225835/index.m3u8
玉林新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225838/index.m3u8
福建电视剧,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227079/index.m3u8?servicetype=1&IASHttpSessionId=OTT
福建经济,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227184/index.m3u8?servicetype=1&IASHttpSessionId=OTT
福建旅游,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227190/index.m3u8?servicetype=1&IASHttpSessionId=OTT
福建少儿,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227194/index.m3u8?servicetype=1&IASHttpSessionId=OTT
福建文体,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227188/index.m3u8?servicetype=1&IASHttpSessionId=OTT
福建乡村振兴公共,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227153/index.m3u8?servicetype=1&IASHttpSessionId=OTT
福建新闻,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227180/index.m3u8?servicetype=1&IASHttpSessionId=OTT
福建综合,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227149/index.m3u8?servicetype=1&IASHttpSessionId=OTT
龙岩综合,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227200/index.m3u8?servicetype=1&IASHttpSessionId=OTT
都市剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226581/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226243/1/index.m3u8?fmt=ts2hls#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227204/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226231/1/index.m3u8?fmt=ts2hls
NewTV爱情喜剧,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225877/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225698/index.m3u8
NewTV潮妈辣婆,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225709/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226107/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225708/index.m3u8
NewTV动作电影,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225703/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225879/index.m3u8?servicetype=1&IASHttpSessionId=OTT
NewTV古装剧场,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225880/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225678/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225706/index.m3u8
NewTV家庭剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225713/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225743/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225882/index.m3u8?servicetype=1&IASHttpSessionId=OTT
NewTV金牌综艺,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225755/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225884/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225711/index.m3u8
NewTV惊悚悬疑,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225746/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225885/index.m3u8?servicetype=1&IASHttpSessionId=OTT
NewTV精品大剧,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225889/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225737/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225714/index.m3u8
NewTV精品纪录,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225710/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225888/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225681/index.m3u8
NewTV精品体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225709/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225886/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225724/index.m3u8
NewTV军旅剧场,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225887/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225669/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225727/index.m3u8
NewTV军事评论,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225890/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225757/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225749/index.m3u8
NewTV农业致富,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225687/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225670/index.m3u8
NewTV武搏世界,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225656/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225895/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225758/index.m3u8
NewTV怡伴健康,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225666/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226957/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225684/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225883/index.m3u8?servicetype=1&IASHttpSessionId=OTT
NewTV中国功夫,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225690/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225896/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225660/index.m3u8
风尚购物,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226326/index.m3u8
好享购物,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226018/index.m3u8
家家购物,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226354/index.m3u8
家有购物,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221226985/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226756/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225971/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225736/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226355/index.m3u8
聚鲨环球精选,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226765/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227044/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225972/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226148/1/index.m3u8?fmt=ts2hls#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226461/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226459/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226207/index.m3u8
快乐购,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226190/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226353/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226217/1/index.m3u8?fmt=ts2hls
央广购物,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226761/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227105/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225974/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225970/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226032/index.m3u8
优购物,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226219/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225973/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225975/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225733/index.m3u8
CCTV-中视购物,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226900/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225976/index.m3u8
NewTV欢乐剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226210/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226049/index.m3u8
NewTV精彩综艺,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226009/index.m3u8
NewTV精品萌宠,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226245/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225979/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227183/index.m3u8?servicetype=1&IASHttpSessionId=OTT
安康综合,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226385/index.m3u8
宝鸡-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226383/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226381/index.m3u8
宝鸡-2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226384/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226382/index.m3u8
宝强-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226390/index.m3u8
宝强-2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226389/index.m3u8
北京纪实科教,http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221226730/index.m3u8#http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225676/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225944/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225975/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225995/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225675/index.m3u8
北京体育休闲,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226232/index.m3u8
财富天下,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226350/index.m3u8
超级体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225767/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225622/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226895/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225648/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225850/index.m3u8
超级综艺,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225768/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225716/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225620/index.m3u8
纯享4K,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225726/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226825/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225786/index.m3u8
福建教育电视台,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227202/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226981/index.m3u8?servicetype=1&IASHttpSessionId=OTT
福州-1,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227157/index.m3u8?servicetype=1&IASHttpSessionId=OTT
贵阳-2,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225684/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225685/1/index.m3u8?fmt=ts2hls
贵阳-3,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225705/1/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225706/1/index.m3u8?fmt=ts2hls
汉中-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226331/index.m3u8
汉中-2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225990/index.m3u8
汉中-3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225991/index.m3u8
京视剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226243/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226242/index.m3u8
凯里,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226094/1/index.m3u8?fmt=ts2hls
乐家购物,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226365/index.m3u8
留坝县广播电视台,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226000/index.m3u8
轮播,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225763/index.m3u8
略阳县广播电视台,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226322/index.m3u8
