辽宁移动,#genre#
杭锦旗综合,http://[2409:8087:1050:301:2026::17]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226297/index.m3u8?fmt=ts2hls
和林格尔(垫播),http://[2409:8087:1050:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225800/index.m3u8?fmt=ts2hls
呼和浩特都市生活,http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8?fmt=ts2hls
呼和浩特新闻综合,http://[2409:8087:1050:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225814/index.m3u8?fmt=ts2hls
呼和浩特影视娱乐,http://[2409:8087:1030:201:2022::27]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225815/index.m3u8?fmt=ts2hls
呼伦贝尔生活咨询,http://[2409:8087:1050:301:2026::17]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225935/index.m3u8?fmt=ts2hls
呼伦贝尔文化旅游,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225934/index.m3u8?fmt=ts2hls
呼伦贝尔新闻综合,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225933/index.m3u8?fmt=ts2hls
化德,http://[2409:8087:1050:301:2026::17]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225870/index.m3u8?fmt=ts2hls
喀喇沁,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226299/index.m3u8?fmt=ts2hls
科右前旗,http://[2409:8087:1030:201:2022::23]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225807/index.m3u8?fmt=ts2hls
科右中旗,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225881/index.m3u8?fmt=ts2hls
库伦旗,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225925/index.m3u8?fmt=ts2hls
凉城,http://[2409:8087:1070:301:2026::17]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225928/index.m3u8?fmt=ts2hls
满洲里,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225826/index.m3u8?fmt=ts2hls
内蒙古经济生活,http://[2409:8087:1070:301:2028::16]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225879/index.m3u8?fmt=ts2hls#http://[2409:8087:1070:301:2026::1f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?fmt=ts2hls
内蒙古蒙语文化,http://[2409:8087:1070:301:2028::16]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225876/index.m3u8?fmt=ts2hls
内蒙古农牧,http://[2409:8087:1070:301:2028::1e]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225878/index.m3u8?fmt=ts2hls#http://[2409:8087:1070:301:2026::1f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225772/index.m3u8?fmt=ts2hls
内蒙古少儿,http://[2409:8087:1070:301:2028::1f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225874/index.m3u8?fmt=ts2hls#http://[2409:8087:1020:301:2026::1f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225771/index.m3u8?fmt=ts2hls
内蒙古文体娱乐,http://[2409:8087:1070:301:2026::25]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225877/index.m3u8?fmt=ts2hls#http://[2409:8087:1030:201:2022::2a]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225770/index.m3u8?fmt=ts2hls
内蒙古新闻综合,http://[2409:8087:1070:301:2028::16]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225875/index.m3u8?fmt=ts2hls#http://[2409:8087:1070:301:2026::1f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225768/index.m3u8?fmt=ts2hls
清水河(垫播),http://[2409:8087:1050:301:2026::17]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225872/index.m3u8?fmt=ts2hls
苏右旗,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225839/index.m3u8?fmt=ts2hls
苏左,http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225797/index.m3u8?fmt=ts2hls
太仆寺旗(垫播),http://[2409:8087:1030:201:2022::27]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225786/index.m3u8?fmt=ts2hls
通辽城市服务,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225823/index.m3u8?fmt=ts2hls
通辽蒙语,http://[2409:8087:1050:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225824/index.m3u8?fmt=ts2hls
通辽新闻综合,http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225825/index.m3u8?fmt=ts2hls
突泉,http://[2409:8087:1030:201:2022::27]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225798/index.m3u8?fmt=ts2hls
土左旗,http://[2409:8087:1050:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225809/index.m3u8?fmt=ts2hls
托克托,http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225791/index.m3u8?fmt=ts2hls
乌海都市生活,http://[2409:8087:1030:201:2022::24]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225811/index.m3u8?fmt=ts2hls
乌海新闻综合,http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225810/index.m3u8?fmt=ts2hls
乌后旗,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225882/index.m3u8?fmt=ts2hls
乌拉特中旗,http://[2409:8087:1030:201:2022::2a]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8?fmt=ts2hls
乌兰察布经济生活,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225820/index.m3u8?fmt=ts2hls
乌兰察布生活频道,http://[2409:8087:1030:201:2022::2b]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225821/index.m3u8?fmt=ts2hls
乌兰察布新闻综合,http://[2409:8087:1050:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225822/index.m3u8?fmt=ts2hls
乌前旗,http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8?fmt=ts2hls
五原,http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225795/index.m3u8?fmt=ts2hls
武川(垫播),http://[2409:8087:1030:201:2022::27]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225794/index.m3u8?fmt=ts2hls
锡盟1,http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225790/index.m3u8?fmt=ts2hls#http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8?fmt=ts2hls
锡盟2,http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225789/index.m3u8?fmt=ts2hls
兴安盟文化旅游,http://[2409:8087:1050:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225817/index.m3u8?fmt=ts2hls
兴安盟新闻综合,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225816/index.m3u8?fmt=ts2hls
兴和,http://[2409:8087:1030:201:2022::25]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225805/index.m3u8?fmt=ts2hls
伊金霍洛旗广播电视台综合频道,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225868/index.m3u8?fmt=ts2hls
扎赉特无线,http://[2409:8087:1050:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225803/index.m3u8?fmt=ts2hls
扎兰屯,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225927/index.m3u8?fmt=ts2hls
正镶白旗,http://[2409:8087:1030:201:2022::27]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225784/index.m3u8?fmt=ts2hls
准格尔综合,http://[2409:8087:1030:201:2022::27]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225808/index.m3u8?fmt=ts2hls
卓资,http://[2409:8087:1070:301:2026::12]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225929/index.m3u8?fmt=ts2hls
风尚购物,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225970/index.m3u8#http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000005000018408/index.m3u8?channel-id=ystenlive&Contentid=1000000005000018408&livemode=1&stbId=no
好享购物,http://[2409:8087:1070:301:2026::22]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225851/index.m3u8?fmt=ts2hls#http://cache.ott.fifalive.itv.cmvideo.cn:80/5000000003000008938/index.m3u8?channel-id=bestzb&Contentid=5000000003000008938&livemode=1&stbId=no
欢腾购物,http://[2409:8087:4400:20:1:a0f:12:c]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226432/index.m3u8
家家购物,http://cache.ott.fifalive.itv.cmvideo.cn:80/5000000009000012022/index.m3u8?channel-id=bestzb&Contentid=5000000009000012022&livemode=1&stbId=no
家有购物,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225736/index.m3u8#http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000005000024883/index.m3u8?channel-id=ystenlive&Contentid=1000000005000024883&livemode=1&stbId=no#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225971/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221226985/index.m3u8#http://[2409:8087:1050:301:2026::17]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225853/index.m3u8?fmt=ts2hls
聚鲨环球精选,http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000005000003651/index.m3u8?channel-id=ystenlive&Contentid=1000000005000003651&livemode=1&stbId=no#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227044/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226148/1/index.m3u8?fmt=ts2hls#http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000004000014516/index.m3u8?channel-id=wasusyt&Contentid=6000000004000014516&livemode=1&stbId=no
快乐购,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225727/index.m3u8#http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000005000004811/index.m3u8?channel-id=ystenlive&Contentid=1000000005000004811&livemode=1&stbId=no#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226190/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225763/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225746/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225733/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225703/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226217/1/index.m3u8?fmt=ts2hls
三佳购物,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225873/index.m3u8?fmt=ts2hls#http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225854/index.m3u8?fmt=ts2hls
央广购物,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226699/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225974/index.m3u8#http://39.134.52.153/hwottcdn.ln.chinamobile.com/PLTV/88888888/224/3221227105/index.m3u8#http://[2409:8087:1070:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225922/index.m3u8?fmt=ts2hls#http://cache.ott.fifalive.itv.cmvideo.cn:80/5000000009000012021/index.m3u8?channel-id=bestzb&Contentid=5000000009000012021&livemode=1&stbId=no
优购物,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226219/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225975/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225716/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225712/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225684/index.m3u8#http://cache.ott.fifalive.itv.cmvideo.cn:80/5000000009000012023/index.m3u8?channel-id=bestzb&Contentid=5000000009000012023&livemode=1&stbId=no
中视购物,rtsp://221.203.83.35:554/PLTV/88888888/224/3221226772/10000100000000060000000006780638_0.smil#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225976/index.m3u8
户外直播,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225872/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225953/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225944/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225941/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225891/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225885/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225938/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225894/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225888/index.m3u8
中国移动,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225792/index.m3u8
BesTV-1,http://[2409:8087:1070:301:2028::1c]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226293/index.m3u8?fmt=ts2hls
BesTV-2,http://[2409:8087:1070:301:2028::22]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226296/index.m3u8?fmt=ts2hls
BesTV-3,http://cache.ott.fifalive.itv.cmvideo.cn:80/5000000001000023256/index.m3u8?channel-id=bestzb&Contentid=5000000001000023256&livemode=1&stbId=no
BesTV-4,http://cache.ott.fifalive.itv.cmvideo.cn:80/5000000001000022620/index.m3u8?channel-id=bestzb&Contentid=5000000001000022620&livemode=1&stbId=no
BesTV-5,http://cache.ott.fifalive.itv.cmvideo.cn:80/5000000001000006777/index.m3u8?channel-id=bestzb&Contentid=5000000001000006777&livemode=1&stbId=no
BesTV-6,http://cache.ott.fifalive.itv.cmvideo.cn:80/5000000001000004953/index.m3u8?channel-id=bestzb&Contentid=5000000001000004953&livemode=1&stbId=no
BesTV-7,http://cache.ott.fifalive.itv.cmvideo.cn:80/5000000001000002898/index.m3u8?channel-id=bestzb&Contentid=5000000001000002898&livemode=1&stbId=no
BesTV-8,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226638/index.m3u8?servicetype=1&IASHttpSessionId=OTT
BesTV-9,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226599/index.m3u8?servicetype=1&IASHttpSessionId=OTT
BesTV-10,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226568/index.m3u8?servicetype=1&IASHttpSessionId=OTT
BesTV-11,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226565/index.m3u8?servicetype=1&IASHttpSessionId=OTT
BesTV-12,http://[2409:8087:1070:301:2028::12]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226289/index.m3u8?fmt=ts2hls
BesTV-13,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226560/index.m3u8?servicetype=1&IASHttpSessionId=OTT
BesTV-14,http://cache.ott.fifalive.itv.cmvideo.cn:80/5000000001000026930/index.m3u8?channel-id=bestzb&Contentid=5000000001000026930&livemode=1&stbId=no
BesTV-15,http://cache.ott.fifalive.itv.cmvideo.cn:80/5000000001000018009/index.m3u8?channel-id=bestzb&Contentid=5000000001000018009&livemode=1&stbId=no
BesTV-16,http://cache.ott.fifalive.itv.cmvideo.cn:80/5000000001000004876/index.m3u8?channel-id=bestzb&Contentid=5000000001000004876&livemode=1&stbId=no
BesTV-17,http://cache.ott.fifalive.itv.cmvideo.cn:80/5000000001000001116/index.m3u8?channel-id=bestzb&Contentid=5000000001000001116&livemode=1&stbId=no
BesTV-18,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226646/index.m3u8?servicetype=1&IASHttpSessionId=OTT
BesTV-19,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226642/index.m3u8?servicetype=1&IASHttpSessionId=OTT
BesTV-20,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226573/index.m3u8?servicetype=1&IASHttpSessionId=OTT
BesTV-21,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226569/index.m3u8?servicetype=1&IASHttpSessionId=OTT
BesTV-22,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226564/index.m3u8?servicetype=1&IASHttpSessionId=OTT
BesTV-23,http://[2409:8087:1070:301:2028::22]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226288/index.m3u8?fmt=ts2hls
BesTV-24,http://cache.ott.fifalive.itv.cmvideo.cn:80/5000000001000019233/index.m3u8?channel-id=bestzb&Contentid=5000000001000019233&livemode=1&stbId=no
BesTV-25,http://cache.ott.fifalive.itv.cmvideo.cn:80/5000000001000017342/index.m3u8?channel-id=bestzb&Contentid=5000000001000017342&livemode=1&stbId=no
BesTV-26,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226603/index.m3u8?servicetype=1&IASHttpSessionId=OTT
BesTV-27,http://[2409:8087:1070:301:2028::1c]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226290/index.m3u8?fmt=ts2hls
BesTV-28,http://[2409:8087:1070:301:2028::16]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226294/index.m3u8?fmt=ts2hls
BesTV-29,http://[2409:8087:1070:301:2028::16]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226292/index.m3u8?fmt=ts2hls
BesTV-30,http://[2409:8087:1070:301:2028::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226291/index.m3u8?fmt=ts2hls
BesTV-31,http://[2409:8087:1070:301:2028::12]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226285/index.m3u8?fmt=ts2hls
BesTV-32,http://[2409:8087:1070:301:2028::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226286/index.m3u8?fmt=ts2hls
福建咪咕1,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227158/index.m3u8?servicetype=1&IASHttpSessionId=OTT
福建咪咕2,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227228/index.m3u8?servicetype=1&IASHttpSessionId=OTT
福建咪咕3,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227189/index.m3u8?servicetype=1&IASHttpSessionId=OTT
福建咪咕4,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227107/index.m3u8?servicetype=1&IASHttpSessionId=OTT
福建咪咕5,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227047/index.m3u8?servicetype=1&IASHttpSessionId=OTT
辽宁咪咕4K,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226700/index.m3u8
辽宁咪咕1,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226676/index.m3u8
辽宁咪咕2,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226651/index.m3u8
辽宁咪咕3,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226678/index.m3u8
辽宁咪咕4,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226674/index.m3u8
辽宁咪咕5,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226659/index.m3u8
辽宁咪咕6,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226688/index.m3u8
辽宁咪咕7,http://39.134.52.153/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226661/index.m3u8
江西咪咕1,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226241/index.m3u8
江西咪咕2,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226240/index.m3u8
江西咪咕3,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226243/index.m3u8
江西咪咕4,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226238/index.m3u8
江西咪咕5,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226235/index.m3u8
贵州咪咕1,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226306/1/index.m3u8?fmt=ts2hls
贵州咪咕2,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226134/1/index.m3u8?fmt=ts2hls
贵州咪咕3,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226255/1/index.m3u8?fmt=ts2hls
贵州咪咕4,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226229/1/index.m3u8?fmt=ts2hls
贵州咪咕5,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226227/1/index.m3u8?fmt=ts2hls
贵州咪咕6,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226220/1/index.m3u8?fmt=ts2hls
贵州咪咕7,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226183/1/index.m3u8?fmt=ts2hls
贵州咪咕8,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226177/1/index.m3u8?fmt=ts2hls
贵州咪咕9,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226157/1/index.m3u8?fmt=ts2hls
贵州咪咕10,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226154/1/index.m3u8?fmt=ts2hls
贵州咪咕11,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226152/1/index.m3u8?fmt=ts2hls
贵州咪咕12,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226292/1/index.m3u8?fmt=ts2hls
贵州咪咕13,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226149/1/index.m3u8?fmt=ts2hls
贵州咪咕14,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226140/1/index.m3u8?fmt=ts2hls
贵州咪咕15,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226267/1/index.m3u8?fmt=ts2hls
贵州咪咕16,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226236/1/index.m3u8?fmt=ts2hls
贵州咪咕17,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226233/1/index.m3u8?fmt=ts2hls
贵州咪咕18,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226223/1/index.m3u8?fmt=ts2hls
贵州咪咕19,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226186/1/index.m3u8?fmt=ts2hls
贵州咪咕20,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226151/1/index.m3u8?fmt=ts2hls
贵州咪咕21,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226137/1/index.m3u8?fmt=ts2hls
贵州咪咕22,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226264/1/index.m3u8?fmt=ts2hls
贵州咪咕23,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226261/1/index.m3u8?fmt=ts2hls
贵州咪咕24,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226258/1/index.m3u8?fmt=ts2hls
贵州咪咕25,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226230/1/index.m3u8?fmt=ts2hls
贵州咪咕26,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226226/1/index.m3u8?fmt=ts2hls
贵州咪咕27,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226146/1/index.m3u8?fmt=ts2hls
贵州咪咕28,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226143/1/index.m3u8?fmt=ts2hls
广西咪咕4K-1,http://111.12.101.22:6610/PLTV/77777777/224/3221225863/index.m3u8?servicetype=1&IASHttpSessionId=OTT
广西咪咕4K-2,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225789/index.m3u8
广西咪咕1,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225935/index.m3u8
广西咪咕2,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225799/index.m3u8
广西咪咕3,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225771/index.m3u8
广西咪咕4,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225842/index.m3u8
广西咪咕5,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225808/index.m3u8
广西咪咕6,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225805/index.m3u8
广西咪咕7,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225793/index.m3u8
广西咪咕8,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225769/index.m3u8
广西咪咕9,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225917/index.m3u8
广西咪咕10,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225902/index.m3u8
广西咪咕11,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225871/index.m3u8
广西咪咕12,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225962/index.m3u8
广西咪咕13,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225854/index.m3u8
广西咪咕14,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225837/index.m3u8
广西咪咕15,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225780/index.m3u8
广西咪咕16,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225777/index.m3u8
广西咪咕17,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225920/index.m3u8
广西咪咕18,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225908/index.m3u8
广西咪咕19,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225893/index.m3u8
